session_id,src_ip,num_commands,duration_sec,commands,label_id,label_name,mitre_tactic_reconnaissance,mitre_tactic_resource_development,mitre_tactic_initial_access,mitre_tactic_execution,mitre_tactic_persistence,mitre_tactic_privilege_escalation,mitre_tactic_defense_evasion,mitre_tactic_credential_access,mitre_tactic_discovery,mitre_tactic_lateral_movement,mitre_tactic_collection,mitre_tactic_command_and_control,mitre_tactic_exfiltration,mitre_tactic_impact,mitre_severity_max,mitre_severity_mean,mitre_severity_weighted,mitre_kill_chain_score,mitre_unique_technique_count,mitre_total_commands,mitre_matched_commands,triage_file_size,triage_entropy,triage_priority,triage_is_go,triage_is_packed,triage_is_stripped,triage_is_dll,triage_is_static,triage_score_mining,triage_score_botnet,triage_score_recon,triage_score_destructive,ghidra_function_count,ghidra_total_instructions,ghidra_total_basic_blocks,ghidra_max_function_size,ghidra_avg_callers,ghidra_max_callers,ghidra_mining_pool_count,ghidra_crypto_wallet_count,ghidra_ip_count,ghidra_url_count,ghidra_shell_cmd_count,ghidra_file_path_count,ghidra_imports_file_io,ghidra_imports_process,ghidra_imports_network,ghidra_imports_crypto,ghidra_imports_evasion,ghidra_has_aes_sbox,ghidra_has_sha256_constants,ghidra_has_rc4_state,ghidra_has_xor_loop,ghidra_go_user_functions,ghidra_go_runtime_functions,angr_basic_blocks,angr_edges,angr_functions_recovered,angr_cyclomatic_complexity,angr_function_count,angr_user_functions_listed,angr_syscalls_network,angr_syscalls_file_io,angr_syscalls_process,angr_syscalls_memory,angr_ip_count,angr_url_count,angr_mining_indicator_count,angr_shell_cmd_count,angr_has_network,angr_has_file_manipulation,angr_has_process_control,angr_has_crypto,angr_has_mining,angr_has_persistence,angr_has_evasion,angr_has_shell_execution,angr_complexity_tier,angr_is_partial,angr_loaded_as_blob,script_line_count,script_url_count,script_download_count,script_arch_count,script_is_downloader,script_is_multi_arch,script_is_miner,script_has_persistence,script_has_anti_forensics,has_ghidra_results,has_angr_results,has_script_results,deep_func_ratio_angr_ghidra,deep_mining_signal_count,deep_total_network_indicators,deep_total_crypto_indicators,deep_max_complexity,deep_total_evasion_indicators,deep_is_go_consensus,num_downloads,download_shas
synth_recon_403346,24.64.97.88,8,1114.421608745963,ps aux ; masscan -p1-65535 192.168.0.0/16 --rate=1000 ; find / -name 'id_rsa*' 2>/dev/null ; cat /etc/resolv.conf ; find / -name '*.key' 2>/dev/null ; netstat -antp ; tracepath 172.16.0.1 ; dig ANY internal.corp,1,Recon,2.533532393239793,0.0,0.0,0.11021353539305079,0.0,0.11914254747459563,0.2202337310132922,0.9929033051064102,5.434464236044578,0.3653965293003423,0.9954519124090488,0.0,0.0,0.0,4.092510334343158,4.870819788197566,3.868683418920626,1.7469631289857313,9,20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_975677,45.232.101.69,12,919.4513179184554,ps aux | grep -E 'root|admin' ; ls -la /tmp ; lastlog ; pstree ; id ; ls -la /etc/cron.* ; cat /etc/os-release ; ifconfig -a ; fping -a -g 192.168.0.0/16 ; ifconfig -a ; uname -a ; nmap -sn 10.0.0.0/8,1,Recon,4.662048290545895,0.0,0.0,0.06290860746953242,0.0,0.08739249767786705,0.40016923010857536,0.9514759822739586,9.107889803402326,0.44673593114902965,1.9042431915287912,0.0,0.0,0.0,3.2266688093393845,3.75509064348242,3.4238659414089017,2.0419636406073574,8,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_141026,190.48.1.28,7,327.3770468383316,find / -perm -2000 2>/dev/null; cat /etc/issue; getent group; who; cat /etc/group; route -n; last,1,Recon,2.7894388716792298,0.0,0.0,0.2688444213336473,0.0,0.7632942206351433,0.19835554166596997,0.6832431657366976,3.5386158990778425,0.14869699581346218,1.39982516772348,0.0,0.0,0.0,5.747826652933597,4.310063988016239,2.744783263307103,2.624815704541465,5,13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_114895,134.9.165.132,4,652.4986136233961,arping 172.16.0.1; awk -F: '$3 >= 1000 {print $1}' /etc/passwd; masscan -p22 172.16.0.0/16 --rate=100; ps aux,1,Recon,5.072216415134884,0.0,0.0,0.9484016470763144,0.0,0.5538033222111037,0.38215455009532784,0.864532319068027,8.091849414491518,0.7332720524199704,0.23877171888198445,0.0,0.0,0.0,3.4072795337641586,3.2055499445347433,2.3298969675794288,2.5081521559648623,6,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_243756,163.38.82.234,12,1147.431707245984,cat /etc/passwd ; nmap -sV -O 192.168.1.1 ; ls -la /tmp ; find / -name '*.cfg' 2>/dev/null | head -20 ; cat /etc/hosts ; cat /proc/net/arp ; host -t mx target.com ; dig internal.corp ; fierce -dns victim.org ; ls -la /root ; cat /proc/version ; nmap -sn 10.0.0.0/8,1,Recon,5.828784723328729,0.0,0.0,0.5182132178594036,0.0,0.8236018617249373,0.21605847705289244,0.8020123808928499,7.132092656688805,0.6347636743216052,1.922860996509512,0.0,0.0,0.0,5.333680120913245,4.998950117867154,2.2916400375425545,2.403310677630322,7,18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_706837,39.0.125.58,7,99.44676794240233,find / -name '*.cfg' 2>/dev/null | head -20; find / -name '*.pem' 2>/dev/null; ls -la /home; cat /etc/services | grep -E '22|80|443'; ping -c 4 172.16.0.1; nc -zv 10.10.10.10 1-1000; lastlog,1,Recon,5.455800151531278,0.0,0.0,0.39653897864614207,0.0,0.15869261362831688,0.22851858220341204,0.8087257613798688,7.353258144592775,0.8235844787955248,1.5668425983070673,0.0,0.0,0.0,3.790379440444438,4.7043608357811495,4.173141643129997,2.1976365756221368,5,17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_205305,102.138.180.11,7,636.3940250934287,systemctl list-units --type=service; cat /proc/meminfo | head -10; find / -name 'id_rsa*' 2>/dev/null; cat /proc/cpuinfo | head -20; finger; ls -la /opt; service --status-all,1,Recon,3.417691364615221,0.0,0.0,0.8506208200799001,0.0,0.9190171846173012,0.31585920638051285,0.21108177321180388,4.997866778521346,0.5746994661064572,0.6907271869385936,0.0,0.0,0.0,3.172021090310954,2.7053626759451106,3.50392826430074,2.3508244418174264,9,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_613810,65.164.203.31,5,607.2625210606691,ls -la /opt && lastlog && ps -ef && cat /etc/os-release && find / -perm -4000 2>/dev/null,1,Recon,5.075453225585167,0.0,0.0,0.8470198752441247,0.0,0.02296693229499225,0.49808772708382004,0.9932175820411433,9.253418938012983,0.9789858161068219,1.1051679688313476,0.0,0.0,0.0,4.467592397009167,2.764019439235892,4.750562165372429,1.8264417514016822,6,16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_741636,99.190.195.157,3,239.39271336381879,last ; ls -la /var/tmp ; dig example.local,1,Recon,5.538049130569805,0.0,0.0,0.03613677261828008,0.0,0.219247776038893,0.1356476270909952,0.8155789667778385,4.954775310179552,0.14075815435744,1.2781329523597076,0.0,0.0,0.0,4.544874530965105,3.0586108020975846,3.6371770634027425,2.019892306998139,5,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_638886,5.45.232.128,8,101.39552660392941,who; top -bn1 | head -20; find / -perm -u=s -type f 2>/dev/null; find / -name '*.key' 2>/dev/null; ip neigh; arping 192.168.1.1; nslookup example.local; cat /proc/net/tcp,1,Recon,3.3618247875778655,0.0,0.0,0.9057749230736258,0.0,0.12276585051732758,0.10293016066037847,0.7395299345801519,7.926023217053381,0.9994543890981934,1.930503880071855,0.0,0.0,0.0,4.9043421817598265,3.4108984657010657,3.683071065422691,2.496797945783735,3,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_327501,48.122.63.212,3,636.6627581437264,ip route show; ps -ef; cat /proc/meminfo | head -10,1,Recon,2.534078203108916,0.0,0.0,0.38657465324208284,0.0,0.7584004966273297,0.14313173393702627,0.454831318730189,8.438615087816716,0.6669459954913488,0.5551459058446051,0.0,0.0,0.0,5.981942315702494,4.516818522867673,2.845623180937409,1.493416884858681,4,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_846135,122.177.113.49,9,1040.4457455140944,find / -name 'id_rsa*' 2>/dev/null && ls -la /var/tmp && getent passwd && find / -name '*.conf' 2>/dev/null | head -20 && ip route show && route -n && systemctl list-units --type=service && ss -tulpn && getent group,1,Recon,5.004623384825589,0.0,0.0,0.7124304244422736,0.0,0.09759286850298232,0.3309337492007118,0.06151693534311231,3.0107576389545914,0.23046115420234847,0.5006455815866531,0.0,0.0,0.0,5.225037786400507,4.538553175877238,2.5202509923491023,1.0356873391919637,4,19,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_338314,183.193.97.136,9,280.20004016168997,ping -c 4 192.168.1.100 && cat /etc/os-release && pstree && ls -la /etc/cron.* && for p in 22 80 443; do nc -zv 192.168.1.100 $p; done && host -t mx victim.org && cat /proc/meminfo | head -10,1,Recon,3.8239520030077623,0.0,0.0,0.25225411625289895,0.0,0.4459012871567368,0.16953849065267096,0.16485550996008236,3.746555109386035,0.8045253941503597,1.0510805081913481,0.0,0.0,0.0,4.03282481849271,2.279703395809401,4.807054219966481,1.563948162292415,7,18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_776555,164.27.76.254,9,1168.1520781724444,finger; cat /proc/net/tcp; cat /proc/net/arp; arp -a; dnsenum victim.org; find / -perm -u=s -type f 2>/dev/null; nmap -sV -O 172.16.0.1; systemctl list-units --type=service; who,1,Recon,5.087432699216778,0.0,0.0,0.24658410525699115,0.0,0.6633868925494594,0.3957978397386481,0.3110734034111644,8.26971493902525,0.05597770125016577,0.7666375275884312,0.0,0.0,0.0,5.104687726918895,4.166800241829275,2.7333238724426057,2.1794862028607462,8,12,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_846944,144.171.224.45,8,279.4393599306102,uname -a; zmap -p 27017 192.168.0.0/16; ip route show; who; getent group; pstree; fierce -dns target.com; systemctl list-units --type=service,1,Recon,5.974656634381839,0.0,0.0,0.5695066490529523,0.0,0.7873963895031681,0.10762463404826567,0.41426493783512897,9.43655633590371,0.8731086345376456,1.7394564684359917,0.0,0.0,0.0,3.976704454833274,4.155940144298442,4.340804054674811,1.6560591157993971,5,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_676864,184.63.11.202,8,41.039138148826595,find / -name '*.pem' 2>/dev/null; nmap --script vuln 10.10.10.10; cat /etc/group; netstat -antp; route -n; ps -ef; ping -c 4 10.10.10.10; w,1,Recon,5.53336399288869,0.0,0.0,0.35307925412103314,0.0,0.7657902237768229,0.28136240297427456,0.6222821315963476,6.4542527850923275,0.46476642467224827,0.17178922456502987,0.0,0.0,0.0,4.4360723768313655,3.881132482699963,2.461102794336321,2.7302703379735016,5,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_470186,132.247.93.70,7,192.16877153109633,traceroute 172.16.0.1; find / -perm -u=s -type f 2>/dev/null; who; top -bn1 | head -20; ifconfig -a; cat /etc/os-release; cat /etc/os-release,1,Recon,3.3607791694307365,0.0,0.0,0.25335811724544144,0.0,0.5826910344304072,0.37737778857779974,0.04274459604220371,7.894993564358126,0.445304834083877,1.2649330451680143,0.0,0.0,0.0,5.353507153779814,4.972673225504894,2.0420606061175484,2.022506535171309,3,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_784232,56.131.105.195,5,1131.8938832420374,route -n; who; getent group; ls -la /var/www; awk -F: '$3 >= 1000 {print $1}' /etc/passwd,1,Recon,5.834418219151421,0.0,0.0,0.4235391568360549,0.0,0.7037704338075966,0.06425432346447074,0.2974110008486529,6.613920237039211,0.8534808311229478,1.8997014760093085,0.0,0.0,0.0,4.035993578619518,3.3699146536953197,3.7589711799788903,1.3105770311197973,8,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_189484,170.18.246.216,8,320.71953651127427,dig axfr example.local @ns1.target.com; ip neigh; lsb_release -a; netstat -tulpn; route -n; netstat -tulpn; host internal.corp; awk -F: '$3 >= 1000 {print $1}' /etc/passwd,1,Recon,5.416828527513339,0.0,0.0,0.3226708549863708,0.0,0.2068170209647402,0.034799471531342996,0.29955649158998854,7.5293906638922,0.43760333656717465,0.18430057550610202,0.0,0.0,0.0,3.0030284480075324,4.737384478987375,2.2250366575169895,2.7908776206630956,5,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_441756,137.228.194.126,9,252.2219539255665,hostnamectl; finger; ip addr show; service --status-all; ls -la /root; whois target.com; fping -a -g 192.168.0.0/16; ls -la /tmp; find /etc -type f -name '*.conf' 2>/dev/null,1,Recon,5.002794651261947,0.0,0.0,0.17027829058342392,0.0,0.7680465223659827,0.18412615504133772,0.42319539562204467,7.595034961906642,0.2449798791306792,1.9791387280128336,0.0,0.0,0.0,3.1512536157225925,2.4609183374404497,4.271505285737491,1.7737147201632744,8,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_348025,28.202.90.221,3,1154.6749440226818,ss -antp && ps aux && unicornscan 192.168.1.100:22,1,Recon,4.090367635744002,0.0,0.0,0.22399736681922233,0.0,0.5953871182913694,0.4058461243705887,0.8411374120861813,4.876206313304685,0.7260222391426477,1.4983287554745217,0.0,0.0,0.0,5.895405760547859,2.2159291174280784,4.039593965833131,1.1763349959300173,6,17,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
synth_recon_213344,24.104.186.196,10,1036.9462910736663,"cat /etc/issue; lastlog; host victim.org; ps aux | grep -E 'root|admin'; service --status-all; ps aux | grep -E 'root|admin'; nmap -sU -p 53,161,500 10.0.0.1; top -bn1 | head -20; cat /etc/issue; find / -name '*.conf' 2>/dev/null | head -20",1,Recon,2.2466571525319106,0.0,0.0,0.3938655942741892,0.0,0.39006836820463175,0.35550321983389854,0.11812022918866716,9.934143918579208,0.35870299994068366,0.15444096012176267,0.0,0.0,0.0,3.7769301844347956,3.3359995374921922,3.3869616956292163,2.481933533624623,3,14,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
